,reaction_id,min_flux,max_flux
Gb2bin20_TF_glcur_e_Gb2bin20_C_e,Gb2bin20_TF_glcur_e_Gb2bin20_C_e,-1000.0,0.0
Gb2bin20_TF_glu__L_e_Gb2bin20_C_e,Gb2bin20_TF_glu__L_e_Gb2bin20_C_e,-1000.0,1000.0
Gb2bin20_TF_gly_asn__L_e_Gb2bin20_C_e,Gb2bin20_TF_gly_asn__L_e_Gb2bin20_C_e,-0.241055,0.0
Gb2bin20_TF_gly_asp__L_e_Gb2bin20_C_e,Gb2bin20_TF_gly_asp__L_e_Gb2bin20_C_e,-440.6530268333334,0.0
Gb2bin20_TF_gly_e_Gb2bin20_C_e,Gb2bin20_TF_gly_e_Gb2bin20_C_e,-970.6249743333335,0.0
Gb2bin20_TF_glyald_e_Gb2bin20_C_e,Gb2bin20_TF_glyald_e_Gb2bin20_C_e,-1000.0,970.4465535833333
Gb2bin20_TF_glyb_e_Gb2bin20_C_e,Gb2bin20_TF_glyb_e_Gb2bin20_C_e,-470.3963534909747,0.0
Gb2bin20_TF_glyc2p_e_Gb2bin20_C_e,Gb2bin20_TF_glyc2p_e_Gb2bin20_C_e,-970.4465535833336,0.0
Gb2bin20_TF_glyc3p_e_Gb2bin20_C_e,Gb2bin20_TF_glyc3p_e_Gb2bin20_C_e,-388.54171060000004,0.0
Gb2bin20_TF_gmp_e_Gb2bin20_C_e,Gb2bin20_TF_gmp_e_Gb2bin20_C_e,-0.24211300000000002,0.0
Gb2bin20_TF_gthrd_e_Gb2bin20_C_e,Gb2bin20_TF_gthrd_e_Gb2bin20_C_e,-1000.0,1000.0
Gb2bin20_TF_gua_e_Gb2bin20_C_e,Gb2bin20_TF_gua_e_Gb2bin20_C_e,-0.24211300000000002,0.0
Gb2bin20_TF_h2o_e_Gb2bin20_C_e,Gb2bin20_TF_h2o_e_Gb2bin20_C_e,-1000.0,1000.0
Gb2bin20_TF_h2s_e_Gb2bin20_C_e,Gb2bin20_TF_h2s_e_Gb2bin20_C_e,-1000.0,1000.0
Gb2bin20_TF_h_e_Gb2bin20_C_e,Gb2bin20_TF_h_e_Gb2bin20_C_e,-1000.0,1000.0
Gb2bin20_TF_his__L_e_Gb2bin20_C_e,Gb2bin20_TF_his__L_e_Gb2bin20_C_e,-0.094738,0.0
Gb2bin20_TF_hom__L_e_Gb2bin20_C_e,Gb2bin20_TF_hom__L_e_Gb2bin20_C_e,-1000.0,0.0
Gb2bin20_TF_hxa_e_Gb2bin20_C_e,Gb2bin20_TF_hxa_e_Gb2bin20_C_e,-510.2262151784512,0.0
Gb2bin20_TF_ile__L_e_Gb2bin20_C_e,Gb2bin20_TF_ile__L_e_Gb2bin20_C_e,-974.8447913634541,0.0
Gb2bin20_TF_inost_e_Gb2bin20_C_e,Gb2bin20_TF_inost_e_Gb2bin20_C_e,0.0,1000.0
Gb2bin20_TF_k_e_Gb2bin20_C_e,Gb2bin20_TF_k_e_Gb2bin20_C_e,-0.195193,0.0
Gb2bin20_TF_leu__L_e_Gb2bin20_C_e,Gb2bin20_TF_leu__L_e_Gb2bin20_C_e,-431.9840200740741,0.0
Gb2bin20_TF_lnlc_e_Gb2bin20_C_e,Gb2bin20_TF_lnlc_e_Gb2bin20_C_e,-181.04801183751493,0.0
Gb2bin20_TF_lys__L_e_Gb2bin20_C_e,Gb2bin20_TF_lys__L_e_Gb2bin20_C_e,-935.1598153734176,0.0
Gb2bin20_TF_mal__D_e_Gb2bin20_C_e,Gb2bin20_TF_mal__D_e_Gb2bin20_C_e,-716.0489345450451,0.0
Gb2bin20_TF_malt_e_Gb2bin20_C_e,Gb2bin20_TF_malt_e_Gb2bin20_C_e,-1000.0,0.0
Gb2bin20_TF_malthp_e_Gb2bin20_C_e,Gb2bin20_TF_malthp_e_Gb2bin20_C_e,-333.3333333333333,0.0
Gb2bin20_TF_malthx_e_Gb2bin20_C_e,Gb2bin20_TF_malthx_e_Gb2bin20_C_e,-400.0,0.0
Gb2bin20_TF_man_e_Gb2bin20_C_e,Gb2bin20_TF_man_e_Gb2bin20_C_e,-1000.0,0.0
Gb2bin20_TF_met__L_e_Gb2bin20_C_e,Gb2bin20_TF_met__L_e_Gb2bin20_C_e,-0.153909,0.0
Gb2bin20_TF_mg2_e_Gb2bin20_C_e,Gb2bin20_TF_mg2_e_Gb2bin20_C_e,-0.008675,0.0
Gb2bin20_TF_mn2_e_Gb2bin20_C_e,Gb2bin20_TF_mn2_e_Gb2bin20_C_e,-0.000691,0.0
Gb2bin20_TF_mnl1p_e_Gb2bin20_C_e,Gb2bin20_TF_mnl1p_e_Gb2bin20_C_e,0.0,1000.0
Gb2bin20_TF_mnl_e_Gb2bin20_C_e,Gb2bin20_TF_mnl_e_Gb2bin20_C_e,-1000.0,0.0
Gb2bin20_TF_mobd_e_Gb2bin20_C_e,Gb2bin20_TF_mobd_e_Gb2bin20_C_e,-1000.0,0.0
Gb2bin20_TF_mso3_e_Gb2bin20_C_e,Gb2bin20_TF_mso3_e_Gb2bin20_C_e,-927.749420375328,0.0
Gb2bin20_TF_nac_e_Gb2bin20_C_e,Gb2bin20_TF_nac_e_Gb2bin20_C_e,-262.625653609836,0.0
Gb2bin20_TF_nh4_e_Gb2bin20_C_e,Gb2bin20_TF_nh4_e_Gb2bin20_C_e,-1000.0,1000.0
Gb2bin20_TF_nmn_e_Gb2bin20_C_e,Gb2bin20_TF_nmn_e_Gb2bin20_C_e,-0.0022780000008673085,0.0
Gb2bin20_TF_no2_e_Gb2bin20_C_e,Gb2bin20_TF_no2_e_Gb2bin20_C_e,0.0,0.0
Gb2bin20_TF_no3_e_Gb2bin20_C_e,Gb2bin20_TF_no3_e_Gb2bin20_C_e,0.0,0.0
Gb2bin20_TF_nona_e_Gb2bin20_C_e,Gb2bin20_TF_nona_e_Gb2bin20_C_e,-510.22621517845135,0.0
Gb2bin20_TF_o2_e_Gb2bin20_C_e,Gb2bin20_TF_o2_e_Gb2bin20_C_e,-1000.0,0.0
Gb2bin20_TF_octa_e_Gb2bin20_C_e,Gb2bin20_TF_octa_e_Gb2bin20_C_e,-391.5689558346253,0.0
Gb2bin20_TF_orn_e_Gb2bin20_C_e,Gb2bin20_TF_orn_e_Gb2bin20_C_e,-756.518542172619,0.0
Gb2bin20_TF_pacald_e_Gb2bin20_C_e,Gb2bin20_TF_pacald_e_Gb2bin20_C_e,0.0,976.4228758662076
Gb2bin20_TF_phedca_e_Gb2bin20_C_e,Gb2bin20_TF_phedca_e_Gb2bin20_C_e,-251.30544926699835,0.0
Gb2bin20_TF_pheme_e_Gb2bin20_C_e,Gb2bin20_TF_pheme_e_Gb2bin20_C_e,0.0,94.79922449317844
Gb2bin20_TF_phenona_e_Gb2bin20_C_e,Gb2bin20_TF_phenona_e_Gb2bin20_C_e,-425.68146523589735,0.0
Gb2bin20_TF_phpyr_e_Gb2bin20_C_e,Gb2bin20_TF_phpyr_e_Gb2bin20_C_e,-976.6081408662079,0.0
Gb2bin20_TF_pi_e_Gb2bin20_C_e,Gb2bin20_TF_pi_e_Gb2bin20_C_e,-970.4465535833334,777.0834212000003
Gb2bin20_TF_pnto__R_e_Gb2bin20_C_e,Gb2bin20_TF_pnto__R_e_Gb2bin20_C_e,0.0,771.6816173703704
Gb2bin20_TF_ppap_e_Gb2bin20_C_e,Gb2bin20_TF_ppap_e_Gb2bin20_C_e,0.0,1000.0
Gb2bin20_TF_pro__L_e_Gb2bin20_C_e,Gb2bin20_TF_pro__L_e_Gb2bin20_C_e,-946.766830636905,0.0
Gb2bin20_TF_ptrc_e_Gb2bin20_C_e,Gb2bin20_TF_ptrc_e_Gb2bin20_C_e,-756.5634988392857,0.0
Gb2bin20_TF_ptsla_e_Gb2bin20_C_e,Gb2bin20_TF_ptsla_e_Gb2bin20_C_e,-181.048011837515,0.0
Gb2bin20_TF_pyovd_kt_e_Gb2bin20_C_e,Gb2bin20_TF_pyovd_kt_e_Gb2bin20_C_e,-1000.0,1000.0
Gb2bin20_TF_rib__D_e_Gb2bin20_C_e,Gb2bin20_TF_rib__D_e_Gb2bin20_C_e,-971.3542765000004,0.0
Gb2bin20_TF_ribflv_e_Gb2bin20_C_e,Gb2bin20_TF_ribflv_e_Gb2bin20_C_e,-1000.0,0.0
Gb2bin20_TF_rmn_e_Gb2bin20_C_e,Gb2bin20_TF_rmn_e_Gb2bin20_C_e,0.0,0.0
Gb2bin20_TF_s_e_Gb2bin20_C_e,Gb2bin20_TF_s_e_Gb2bin20_C_e,0.0,267.61846627272735
Gb2bin20_TF_salchs4_e_Gb2bin20_C_e,Gb2bin20_TF_salchs4_e_Gb2bin20_C_e,0.0,88.11848740710887
Gb2bin20_TF_salchs4fe_e_Gb2bin20_C_e,Gb2bin20_TF_salchs4fe_e_Gb2bin20_C_e,-88.11848740710916,0.0
Gb2bin20_TF_ser__L_e_Gb2bin20_C_e,Gb2bin20_TF_ser__L_e_Gb2bin20_C_e,-970.6249743333333,0.0
Gb2bin20_TF_skm_e_Gb2bin20_C_e,Gb2bin20_TF_skm_e_Gb2bin20_C_e,-55.45408877618964,0.0
Gb2bin20_TF_so4_e_Gb2bin20_C_e,Gb2bin20_TF_so4_e_Gb2bin20_C_e,-970.4487225833333,0.0
Gb2bin20_TF_spmd_e_Gb2bin20_C_e,Gb2bin20_TF_spmd_e_Gb2bin20_C_e,-420.94890422733266,0.0
Gb2bin20_TF_sucr_e_Gb2bin20_C_e,Gb2bin20_TF_sucr_e_Gb2bin20_C_e,-1000.0,0.0
Gb2bin20_TF_taur_e_Gb2bin20_C_e,Gb2bin20_TF_taur_e_Gb2bin20_C_e,-465.4742710833333,0.0
Gb2bin20_TF_tet_e_Gb2bin20_C_e,Gb2bin20_TF_tet_e_Gb2bin20_C_e,-222.22220000000002,0.0
Gb2bin20_TF_thm_e_Gb2bin20_C_e,Gb2bin20_TF_thm_e_Gb2bin20_C_e,0.0,94.72635869105694
Gb2bin20_TF_thr__L_e_Gb2bin20_C_e,Gb2bin20_TF_thr__L_e_Gb2bin20_C_e,-1000.0,0.0
Gb2bin20_TF_thym_e_Gb2bin20_C_e,Gb2bin20_TF_thym_e_Gb2bin20_C_e,-561.8979069248634,999.9999
Gb2bin20_TF_tre6p_e_Gb2bin20_C_e,Gb2bin20_TF_tre6p_e_Gb2bin20_C_e,0.0,1000.0
Gb2bin20_TF_tre_e_Gb2bin20_C_e,Gb2bin20_TF_tre_e_Gb2bin20_C_e,-1000.0,0.0
Gb2bin20_TF_trp__L_e_Gb2bin20_C_e,Gb2bin20_TF_trp__L_e_Gb2bin20_C_e,-0.056843,0.0
Gb2bin20_TF_tton_e_Gb2bin20_C_e,Gb2bin20_TF_tton_e_Gb2bin20_C_e,-249.999975,0.0
Gb2bin20_TF_tyr__L_e_Gb2bin20_C_e,Gb2bin20_TF_tyr__L_e_Gb2bin20_C_e,-94.86447769105699,0.0
Gb2bin20_TF_udcpp_e_Gb2bin20_C_e,Gb2bin20_TF_udcpp_e_Gb2bin20_C_e,-0.1,0.0
Gb2bin20_TF_ura_e_Gb2bin20_C_e,Gb2bin20_TF_ura_e_Gb2bin20_C_e,-771.5077833703704,1000.0
Gb2bin20_TF_urea_e_Gb2bin20_C_e,Gb2bin20_TF_urea_e_Gb2bin20_C_e,-735.5274747499998,0.0
Gb2bin20_TF_val__D_e_Gb2bin20_C_e,Gb2bin20_TF_val__D_e_Gb2bin20_C_e,-588.3390539509805,0.0
Gb2bin20_TF_val__L_e_Gb2bin20_C_e,Gb2bin20_TF_val__L_e_Gb2bin20_C_e,-588.3390539509804,0.0
Gb2bin20_TF_xyl__D_e_Gb2bin20_C_e,Gb2bin20_TF_xyl__D_e_Gb2bin20_C_e,0.0,0.0
Gb2bin20_TF_zn2_e_Gb2bin20_C_e,Gb2bin20_TF_zn2_e_Gb2bin20_C_e,-0.0003410000000000357,0.0
Gb2bin20_TF_novbcn_e_Gb2bin20_C_e,Gb2bin20_TF_novbcn_e_Gb2bin20_C_e,0.0,0.0
Gb2bin20_TF_na1_e_Gb2bin20_C_e,Gb2bin20_TF_na1_e_Gb2bin20_C_e,0.0,0.0
EX__12ppd__R_e_medium,EX__12ppd__R_e_medium,0.0,1000.0
EX__23dappa_e_medium,EX__23dappa_e_medium,-980.7032996666663,0.0
EX__3h4atb_e_medium,EX__3h4atb_e_medium,0.0,1000.0
EX__5drib_e_medium,EX__5drib_e_medium,0.0,411.46922442857124
EX__6atha_e_medium,EX__6atha_e_medium,-919.661827351852,0.0
EX_acgam_e_medium,EX_acgam_e_medium,-694.632328,0.0
EX_arbt6p_e_medium,EX_arbt6p_e_medium,0.0,1000.0
EX_arbt_e_medium,EX_arbt_e_medium,-1000.0,0.0
EX_asp__L_e_medium,EX_asp__L_e_medium,-1000.0,999.463153
EX_cellb_e_medium,EX_cellb_e_medium,-847.3161640000001,1000.0
EX_cinnm_e_medium,EX_cinnm_e_medium,0.0,425.6814652358976
EX_crtn_e_medium,EX_crtn_e_medium,-588.4933406666667,0.0
EX_csn_e_medium,EX_csn_e_medium,-1000.0,0.0
EX_drib_e_medium,EX_drib_e_medium,-971.3542765,0.0
EX_ecto__L_e_medium,EX_ecto__L_e_medium,-897.0250427500021,0.0
EX_enter_e_medium,EX_enter_e_medium,0.0,523.775058090909
EX_f6p_e_medium,EX_f6p_e_medium,-1000.0,1000.0
EX_feenter_e_medium,EX_feenter_e_medium,-523.7750580909089,0.0
EX_fru_e_medium,EX_fru_e_medium,-1000.0,1000.0
EX_gam_e_medium,EX_gam_e_medium,-1000.0,0.0
EX_glcr_e_medium,EX_glcr_e_medium,0.0,1000.0
EX_glcur_e_medium,EX_glcur_e_medium,-1000.0,0.0
EX_glyald_e_medium,EX_glyald_e_medium,-1000.0,1000.0
EX_glyc2p_e_medium,EX_glyc2p_e_medium,-970.4465535833335,0.0
EX_glyc3p_e_medium,EX_glyc3p_e_medium,-1000.0,1000.0
EX_lnlc_e_medium,EX_lnlc_e_medium,-181.048011837515,0.0
EX_malthp_e_medium,EX_malthp_e_medium,-662.62171482,0.0
EX_malthx_e_medium,EX_malthx_e_medium,-666.6666666666667,0.0
EX_man_e_medium,EX_man_e_medium,-1000.0,0.0
EX_mnl1p_e_medium,EX_mnl1p_e_medium,0.0,1000.0
EX_mnl_e_medium,EX_mnl_e_medium,-1000.0,0.0
EX_mso3_e_medium,EX_mso3_e_medium,-927.7494203753281,0.0
EX_nona_e_medium,EX_nona_e_medium,-510.2262151784511,0.0
EX_phedca_e_medium,EX_phedca_e_medium,-1000.0,0.0
EX_phenona_e_medium,EX_phenona_e_medium,-1000.0,0.0
EX_phpyr_e_medium,EX_phpyr_e_medium,-976.6081408662077,0.0
EX_ptsla_e_medium,EX_ptsla_e_medium,-181.04801183751493,0.0
EX_skm_e_medium,EX_skm_e_medium,-647.0195461666665,0.0
EX_sucr_e_medium,EX_sucr_e_medium,-1000.0,0.0
EX_taur_e_medium,EX_taur_e_medium,-614.3067854009661,0.0
EX_tre6p_e_medium,EX_tre6p_e_medium,-565.9851996502812,1000.0
EX_tton_e_medium,EX_tton_e_medium,-1000.0,0.0
EX_val__D_e_medium,EX_val__D_e_medium,-635.31021502,0.0
Gb2bin21_TF_12ppd__R_e_Gb2bin21_C_e,Gb2bin21_TF_12ppd__R_e_Gb2bin21_C_e,0.0,1000.0
Gb2bin21_TF_12ppd__S_e_Gb2bin21_C_e,Gb2bin21_TF_12ppd__S_e_Gb2bin21_C_e,0.0,1000.0
Gb2bin21_TF_2hxmp_e_Gb2bin21_C_e,Gb2bin21_TF_2hxmp_e_Gb2bin21_C_e,0.0,694.632328
Gb2bin21_TF_2mba_e_Gb2bin21_C_e,Gb2bin21_TF_2mba_e_Gb2bin21_C_e,0.0,1000.0
Gb2bin21_TF_2mpa_e_Gb2bin21_C_e,Gb2bin21_TF_2mpa_e_Gb2bin21_C_e,0.0,1000.0
Gb2bin21_TF_3mb_e_Gb2bin21_C_e,Gb2bin21_TF_3mb_e_Gb2bin21_C_e,-960.2450339999997,0.0
Gb2bin21_TF_3mba_e_Gb2bin21_C_e,Gb2bin21_TF_3mba_e_Gb2bin21_C_e,0.0,1000.0
Gb2bin21_TF_4abut_e_Gb2bin21_C_e,Gb2bin21_TF_4abut_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_4abutn_e_Gb2bin21_C_e,Gb2bin21_TF_4abutn_e_Gb2bin21_C_e,0.0,1000.0
Gb2bin21_TF_4hba_e_Gb2bin21_C_e,Gb2bin21_TF_4hba_e_Gb2bin21_C_e,0.0,1000.0
Gb2bin21_TF_4hbz_e_Gb2bin21_C_e,Gb2bin21_TF_4hbz_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_4hpro_LT_e_Gb2bin21_C_e,Gb2bin21_TF_4hpro_LT_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_5dglcn_e_Gb2bin21_C_e,Gb2bin21_TF_5dglcn_e_Gb2bin21_C_e,0.0,709.2961859333334
Gb2bin21_TF_5drib_e_Gb2bin21_C_e,Gb2bin21_TF_5drib_e_Gb2bin21_C_e,0.0,411.4692244285713
Gb2bin21_TF_5mdru1p_e_Gb2bin21_C_e,Gb2bin21_TF_5mdru1p_e_Gb2bin21_C_e,0.0,799.8796504242425
Gb2bin21_TF_5mtr_e_Gb2bin21_C_e,Gb2bin21_TF_5mtr_e_Gb2bin21_C_e,-799.8796504242429,0.0
Gb2bin21_TF_LalaDgluMdap_e_Gb2bin21_C_e,Gb2bin21_TF_LalaDgluMdap_e_Gb2bin21_C_e,-0.1,0.0
Gb2bin21_TF_R_3hpt_e_Gb2bin21_C_e,Gb2bin21_TF_R_3hpt_e_Gb2bin21_C_e,0.0,1000.0
Gb2bin21_TF_abg4_e_Gb2bin21_C_e,Gb2bin21_TF_abg4_e_Gb2bin21_C_e,-0.0006690000000000307,0.0
Gb2bin21_TF_ac_e_Gb2bin21_C_e,Gb2bin21_TF_ac_e_Gb2bin21_C_e,-960.2912336666666,0.0
Gb2bin21_TF_acald_e_Gb2bin21_C_e,Gb2bin21_TF_acald_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_acgam1p_e_Gb2bin21_C_e,Gb2bin21_TF_acgam1p_e_Gb2bin21_C_e,-303.3878495789474,775.3175290687014
Gb2bin21_TF_acgam_e_Gb2bin21_C_e,Gb2bin21_TF_acgam_e_Gb2bin21_C_e,-694.6323280000014,0.0
Gb2bin21_TF_acmana_e_Gb2bin21_C_e,Gb2bin21_TF_acmana_e_Gb2bin21_C_e,-694.632328,0.0
Gb2bin21_TF_actn__R_e_Gb2bin21_C_e,Gb2bin21_TF_actn__R_e_Gb2bin21_C_e,-1000.0,960.0948570000008
Gb2bin21_TF_ad_e_Gb2bin21_C_e,Gb2bin21_TF_ad_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_ade_e_Gb2bin21_C_e,Gb2bin21_TF_ade_e_Gb2bin21_C_e,-999.9999,0.0
Gb2bin21_TF_adn_e_Gb2bin21_C_e,Gb2bin21_TF_adn_e_Gb2bin21_C_e,-411.573422142857,0.0
Gb2bin21_TF_agm_e_Gb2bin21_C_e,Gb2bin21_TF_agm_e_Gb2bin21_C_e,-473.3704412407408,0.0
Gb2bin21_TF_ala__D_e_Gb2bin21_C_e,Gb2bin21_TF_ala__D_e_Gb2bin21_C_e,0.0,303.18784957894746
Gb2bin21_TF_ala__L_e_Gb2bin21_C_e,Gb2bin21_TF_ala__L_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_alaala_e_Gb2bin21_C_e,Gb2bin21_TF_alaala_e_Gb2bin21_C_e,-710.1556618611112,0.0
Gb2bin21_TF_amp_e_Gb2bin21_C_e,Gb2bin21_TF_amp_e_Gb2bin21_C_e,-411.6730454285714,0.0
Gb2bin21_TF_anhgm_e_Gb2bin21_C_e,Gb2bin21_TF_anhgm_e_Gb2bin21_C_e,-387.7587645343508,151.59392478947365
Gb2bin21_TF_arbt_e_Gb2bin21_C_e,Gb2bin21_TF_arbt_e_Gb2bin21_C_e,-694.6323280000001,0.0
Gb2bin21_TF_arg__L_e_Gb2bin21_C_e,Gb2bin21_TF_arg__L_e_Gb2bin21_C_e,-728.7385451090908,575.7611222000004
Gb2bin21_TF_asn__L_e_Gb2bin21_C_e,Gb2bin21_TF_asn__L_e_Gb2bin21_C_e,-0.241055,0.0
Gb2bin21_TF_asp__L_e_Gb2bin21_C_e,Gb2bin21_TF_asp__L_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_btoh_e_Gb2bin21_C_e,Gb2bin21_TF_btoh_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_but_e_Gb2bin21_C_e,Gb2bin21_TF_but_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_bz_e_Gb2bin21_C_e,Gb2bin21_TF_bz_e_Gb2bin21_C_e,-0.0001,480.04732849999994
Gb2bin21_TF_ca2_e_Gb2bin21_C_e,Gb2bin21_TF_ca2_e_Gb2bin21_C_e,-0.005205,0.0
Gb2bin21_TF_cell4_e_Gb2bin21_C_e,Gb2bin21_TF_cell4_e_Gb2bin21_C_e,0.0,177.32404648333312
Gb2bin21_TF_cellb_e_Gb2bin21_C_e,Gb2bin21_TF_cellb_e_Gb2bin21_C_e,-847.3161640000003,1000.0
Gb2bin21_TF_cgly_e_Gb2bin21_C_e,Gb2bin21_TF_cgly_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_ch4s_e_Gb2bin21_C_e,Gb2bin21_TF_ch4s_e_Gb2bin21_C_e,0.0,848.5769269666666
Gb2bin21_TF_chol_e_Gb2bin21_C_e,Gb2bin21_TF_chol_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_chols_e_Gb2bin21_C_e,Gb2bin21_TF_chols_e_Gb2bin21_C_e,-0.004338,0.0
Gb2bin21_TF_chor_e_Gb2bin21_C_e,Gb2bin21_TF_chor_e_Gb2bin21_C_e,-656.8292748333336,0.0
Gb2bin21_TF_cit_e_Gb2bin21_C_e,Gb2bin21_TF_cit_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_citr__L_e_Gb2bin21_C_e,Gb2bin21_TF_citr__L_e_Gb2bin21_C_e,-576.0569142000004,0.0
Gb2bin21_TF_cl_e_Gb2bin21_C_e,Gb2bin21_TF_cl_e_Gb2bin21_C_e,-0.005205,0.0
Gb2bin21_TF_co2_e_Gb2bin21_C_e,Gb2bin21_TF_co2_e_Gb2bin21_C_e,-163.91369106521734,1000.0
Gb2bin21_TF_co_e_Gb2bin21_C_e,Gb2bin21_TF_co_e_Gb2bin21_C_e,-758.1585802499999,0.0
Gb2bin21_TF_coa_e_Gb2bin21_C_e,Gb2bin21_TF_coa_e_Gb2bin21_C_e,-0.000576000000064053,221.6544821041667
Gb2bin21_TF_cobalt2_e_Gb2bin21_C_e,Gb2bin21_TF_cobalt2_e_Gb2bin21_C_e,-0.0001,0.0
Gb2bin21_TF_crn_e_Gb2bin21_C_e,Gb2bin21_TF_crn_e_Gb2bin21_C_e,-960.2912336666661,0.0
Gb2bin21_TF_cu2_e_Gb2bin21_C_e,Gb2bin21_TF_cu2_e_Gb2bin21_C_e,-0.000709,999.999291
Gb2bin21_TF_cu_e_Gb2bin21_C_e,Gb2bin21_TF_cu_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_cys__L_e_Gb2bin21_C_e,Gb2bin21_TF_cys__L_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_cytd_e_Gb2bin21_C_e,Gb2bin21_TF_cytd_e_Gb2bin21_C_e,-131.1157047727273,0.0
Gb2bin21_TF_dad_2_e_Gb2bin21_C_e,Gb2bin21_TF_dad_2_e_Gb2bin21_C_e,-0.026165999999989253,0.0
Gb2bin21_TF_dca_e_Gb2bin21_C_e,Gb2bin21_TF_dca_e_Gb2bin21_C_e,-537.8732708000003,0.0
Gb2bin21_TF_dcyt_e_Gb2bin21_C_e,Gb2bin21_TF_dcyt_e_Gb2bin21_C_e,-0.027016999999999985,0.0
Gb2bin21_TF_duri_e_Gb2bin21_C_e,Gb2bin21_TF_duri_e_Gb2bin21_C_e,-0.026166,0.0
Gb2bin21_TF_enter_e_Gb2bin21_C_e,Gb2bin21_TF_enter_e_Gb2bin21_C_e,0.0,523.7750580909092
Gb2bin21_TF_etha_e_Gb2bin21_C_e,Gb2bin21_TF_etha_e_Gb2bin21_C_e,0.0,160.0158094999999
Gb2bin21_TF_etoh_e_Gb2bin21_C_e,Gb2bin21_TF_etoh_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_fad_e_Gb2bin21_C_e,Gb2bin21_TF_fad_e_Gb2bin21_C_e,0.0,240.02371424999993
Gb2bin21_TF_fald_e_Gb2bin21_C_e,Gb2bin21_TF_fald_e_Gb2bin21_C_e,0.0,1000.0
Gb2bin21_TF_fe2_e_Gb2bin21_C_e,Gb2bin21_TF_fe2_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_fe3_e_Gb2bin21_C_e,Gb2bin21_TF_fe3_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_fe3dcit_e_Gb2bin21_C_e,Gb2bin21_TF_fe3dcit_e_Gb2bin21_C_e,-0.007808,0.0
Gb2bin21_TF_fe3pyovd_kt_e_Gb2bin21_C_e,Gb2bin21_TF_fe3pyovd_kt_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_feenter_e_Gb2bin21_C_e,Gb2bin21_TF_feenter_e_Gb2bin21_C_e,-523.7750580909092,0.0
Gb2bin21_TF_fmn_e_Gb2bin21_C_e,Gb2bin21_TF_fmn_e_Gb2bin21_C_e,0.0,342.57093083636363
Gb2bin21_TF_for_e_Gb2bin21_C_e,Gb2bin21_TF_for_e_Gb2bin21_C_e,-213.48219822222225,1000.0
Gb2bin21_TF_fru_e_Gb2bin21_C_e,Gb2bin21_TF_fru_e_Gb2bin21_C_e,-518.7101289754099,0.0
Gb2bin21_TF_fum_e_Gb2bin21_C_e,Gb2bin21_TF_fum_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_gal_e_Gb2bin21_C_e,Gb2bin21_TF_gal_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_galt_e_Gb2bin21_C_e,Gb2bin21_TF_galt_e_Gb2bin21_C_e,-518.7101289754098,0.0
Gb2bin21_TF_galur_e_Gb2bin21_C_e,Gb2bin21_TF_galur_e_Gb2bin21_C_e,0.0,0.0
Gb2bin21_TF_gam_e_Gb2bin21_C_e,Gb2bin21_TF_gam_e_Gb2bin21_C_e,-694.6323280000001,0.0
Gb2bin21_TF_gcald_e_Gb2bin21_C_e,Gb2bin21_TF_gcald_e_Gb2bin21_C_e,0.0,1000.0
Gb2bin21_TF_glc__D_e_Gb2bin21_C_e,Gb2bin21_TF_glc__D_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_glcr_e_Gb2bin21_C_e,Gb2bin21_TF_glcr_e_Gb2bin21_C_e,0.0,1000.0
Gb2bin21_TF_glcur_e_Gb2bin21_C_e,Gb2bin21_TF_glcur_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_gln__L_e_Gb2bin21_C_e,Gb2bin21_TF_gln__L_e_Gb2bin21_C_e,-814.39623225,0.0
Gb2bin21_TF_glu__L_e_Gb2bin21_C_e,Gb2bin21_TF_glu__L_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_gly_e_Gb2bin21_C_e,Gb2bin21_TF_gly_e_Gb2bin21_C_e,-1000.0,0.0
